moped_component_id,delta_comp_cost,component_name,component_name_full,component_subtype,component_work_types,type_name,substantial_completion_date,pre_annualized_crash_rate,post_annualized_crash_rate,delta_crash_rate,pre_annualized_fatal_crash_rate,post_annualized_fatal_crash_rate,delta_fatal_crash_rate,pre_annualized_injury_rate,post_annualized_injury_rate,delta_injury_rate,pre_annualized_death_rate,post_annualized_death_rate,delta_death_rate,pre_annualized_cost,post_annualized_cost
723,NA,Trail,Trail - Grade Separated Crossing,Grade Separated Crossing,NA,NA,2022-04-23 05:00:00+00:00,0.08495750186565355,NA,NA,0.0,NA,NA,0.08495750186565355,NA,NA,0.0,NA,NA,24127.93052984561,NA
724,261259.23451814998,Trail,Trail - Grade Separated Crossing,Grade Separated Crossing,NA,NA,2020-05-01 05:00:00+00:00,0.2114072109007597,0.45840087852324424,0.24699366762248454,0.0,0.09168017570464886,0.09168017570464886,0.16912576872060775,0.27504052711394655,0.1059147583933388,0.0,0.09168017570464886,0.09168017570464886,99593.9370553479,360853.1715734979
725,227723.64439101305,Highway,Highway - Toll Road,Toll Road,NA,NA,2021-06-15 05:00:00+00:00,0.1960345207068137,0.7114373497229994,0.5154028290161857,0.0015763009705957241,0.011559543348527317,0.009983242377931592,0.14673929035363834,0.5432985373807839,0.3965592470271456,0.0016479510147137117,0.011559543348527317,0.009911592333813606,77626.94749822174,305350.5918892348
726,8815.015510613892,Trail,Trail - Shared Use Path (Paved),Shared Use Path (Paved),NA,NA,2019-08-01 05:00:00+00:00,0.25920259958945663,0.3760733000337082,0.11687070044425157,0.0,0.0,0.0,0.11595905771107269,0.2148990285906904,0.09893997087961771,0.0,0.0,0.0,61806.177760001745,70621.19327061564
727,240592.57292011307,Trail,Trail - Shared Use Path (Paved),Shared Use Path (Paved),NA,NA,2023-01-13 06:00:00+00:00,0.16657389088226415,2.2442396313364057,2.0776657404541417,0.00979846416954495,0.0,-0.00979846416954495,0.0783877133563596,0.0,-0.0783877133563596,0.00979846416954495,0.0,-0.00979846416954495,102776.090674357,343368.66359447007
728,33893.59473940819,Trail,Trail - Shared Use Path (Paved),Shared Use Path (Paved),NA,NA,2016-10-14 05:00:00+00:00,0.27177641425144944,0.28493249452598424,0.013156080274534798,0.0,0.0,0.0,0.09882778700052706,0.23312658643035072,0.13429879942982365,0.0,0.0,0.0,49488.014340513924,83381.60907992211
729,32798.535136721235,Trail,Trail - Grade Separated Crossing,Grade Separated Crossing,NA,NA,2016-10-14 05:00:00+00:00,0.24370986126942645,0.302971007749877,0.059261146480450555,0.0,0.0,0.0,0.09139119797603491,0.20974915921145335,0.11835796123541843,0.0,0.0,0.0,44598.90461230504,77397.43974902628
731,307319.2987810387,Trail,Trail - Shared Use Path (Paved),Shared Use Path (Paved),NA,NA,2020-03-15 05:00:00+00:00,0.25234509616847683,0.43510200029781115,0.18275690412933432,0.0,0.0,0.0,0.16222184753687796,0.14503400009927037,-0.017187847437607595,0.0,0.0,0.0,58021.34746902335,365340.6462500621
733,42277.55683971208,Signal,Signal - Traffic,Traffic,Modification,NA,2019-05-01 05:00:00+00:00,0.19371512904992585,0.40254513593590135,0.2088300068859755,0.0,0.0,0.0,0.15795233599455494,0.2093234706866687,0.05137113469211377,0.0,0.0,0.0,72190.17801502084,114467.73485473292
734,NA,Crossing Island,Crossing Island - Bike/Ped,Bike/Ped,NA,NA,2019-05-01 05:00:00+00:00,0.8860810674214091,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,45190.13443849186,NA
735,27568.934418349134,Bike Lane,Bike Lane - Protected One-Way,Protected One-Way,Parking Mod,NA,2019-05-01 05:00:00+00:00,0.2273623031910248,0.35269368494260867,0.12533138175158387,0.0015466823346328216,0.0,-0.0015466823346328216,0.1716817391442432,0.20153924853863353,0.02985750939439033,0.0015466823346328216,0.0,-0.0015466823346328216,88954.34111173748,116523.27553008661
736,-205550.37888156142,Bike Lane,Bike Lane,NA,NA,NA,2013-07-02 05:00:00+00:00,0.6276501450527745,0.17860356422470222,-0.44904658082807225,0.0,0.0,0.0,0.6060070366026789,0.12599166158486746,-0.4800153750178114,0.0,0.0,0.0,252488.5031788161,46938.12429725469
737,-187057.36697533441,Bike Lane,Bike Lane,NA,NA,NA,2013-07-01 05:00:00+00:00,0.6359836305406976,0.17847222355605322,-0.45751140698464443,0.006988831104842831,0.0,-0.006988831104842831,0.4752405151293125,0.1077568142225227,-0.3674837009067898,0.006988831104842831,0.0,-0.006988831104842831,235104.27836691283,48046.911391578426
738,-62298.70407732224,Bike Lane,Bike Lane,NA,Parking Mod,NA,2013-04-09 05:00:00+00:00,0.5462022555922488,0.22437456166844988,-0.3218276939237989,0.0,0.0,0.0,0.4096516916941865,0.14958304111229992,-0.2600686505818866,0.0,0.0,0.0,130269.23795875133,67970.53388142909
739,46209.78689614982,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2018-10-19 05:00:00+00:00,0.254170848349198,0.3933558991499616,0.1391850508007636,0.0,0.0,0.0,0.15851515273390843,0.26578101293916323,0.1072658602052548,0.0,0.0,0.0,72009.60765918999,118219.39455533981
740,-178525.37687312526,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2013-06-26 05:00:00+00:00,0.7258425105572577,0.19395006770330905,-0.5318924428539487,0.0,0.0,0.0,0.7918281933351902,0.1454625507774818,-0.6463656425577083,0.0,0.0,0.0,228244.47672886855,49719.099855743276
741,-75364.8710360151,Transit,Transit - Lane,Lane,Lane Conversion,NA,2014-02-21 06:00:00+00:00,0.47330057772258516,0.2019348800983119,-0.27136569762427326,0.0,0.0,0.0,0.2545783410477541,0.11739071530467637,-0.13718762574307775,0.0,0.0,0.0,134926.5207553097,59561.64971929459
742,-75568.91726703543,Bike Lane,Bike Lane - Buffered,Buffered,Parking Mod,NA,2014-02-21 06:00:00+00:00,0.4732031251424234,0.20447016749753477,-0.26873295764488864,0.0,0.0,0.0,0.26545541166526193,0.11286503129451078,-0.15259038037075115,0.0,0.0,0.0,135249.97614882162,59681.05888178618
743,-76408.03697528983,Transit,Transit - Lane,Lane,Lane Conversion,NA,2014-02-21 06:00:00+00:00,0.4748084888025511,0.2074136117073265,-0.2673948770952246,0.0,0.0,0.0,0.27667411941502035,0.10564360528386749,-0.17103051413115286,0.0,0.0,0.0,136029.06205329328,59621.025078003455
744,-111032.09408516536,Bike Lane,Bike Lane,NA,Parking Mod,NA,2013-08-07 05:00:00+00:00,0.596661925966261,0.22555405885621416,-0.37110786711004684,0.0,0.0,0.0,0.4710488889207324,0.10972900160572581,-0.3613198873150066,0.0,0.0,0.0,161004.51023310632,49972.41614794096
745,-76571.66295560909,Bike Lane,Bike Lane,NA,NA,NA,2013-07-23 05:00:00+00:00,0.5678564487918637,0.18388934873046764,-0.38396710006139606,0.0,0.0,0.0,0.3154758048843687,0.08931768366908428,-0.22615812121528445,0.0,0.0,0.0,112120.10105590464,35548.43810029554
746,-143779.413129361,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2013-07-31 05:00:00+00:00,0.5252322816180891,0.19708054862021207,-0.32815173299787703,0.0,0.0,0.0,0.4754257721543048,0.15507977596344558,-0.32034599619085924,0.0,0.0,0.0,215598.79587523217,71819.38274587119
747,-97472.26917131885,Roadway,Roadway - Shoulder,Shoulder,NA,NA,2013-08-09 05:00:00+00:00,0.6910524241229798,0.22405340885274225,-0.46699901527023757,0.0,0.0,0.0,0.3455262120614899,0.04481068177054845,-0.30071553029094145,0.0,0.0,0.0,121625.22664564446,24152.957474325613
748,-182009.0579692354,Bike Lane,Bike Lane,NA,NA,NA,2013-07-24 05:00:00+00:00,0.6994334955716908,0.21333008852249566,-0.4861034070491951,0.0,0.0,0.0,0.8742918694646133,0.09333191372859186,-0.7809599557360215,0.0,0.0,0.0,266134.4450650283,84125.3870957929
749,-106171.90303234651,Bike Lane,Bike Lane,NA,Parking Mod,NA,2013-11-03 05:00:00+00:00,0.5148366453746925,0.16407862704049928,-0.3507580183341933,0.0,0.0,0.0,0.26771505559484016,0.10687690385206833,-0.16083815174277183,0.0,0.0,0.0,154615.74133892768,48443.838306581165
751,-45975.31023940527,Bike Lane,Bike Lane - Protected One-Way,Protected One-Way,Lane Conversion,NA,2016-02-05 06:00:00+00:00,0.31187167732295146,0.24347101535531487,-0.06840066196763658,0.0,0.0,0.0,0.2970206450694776,0.09043209141768838,-0.20658855365178924,0.0,0.0,0.0,91170.48700407615,45195.176764670876
752,-215244.24197569903,Bike Lane,Bike Lane,NA,NA,NA,2013-11-05 06:00:00+00:00,0.6876157007938251,0.1889217463194378,-0.49869395447438725,0.0,0.0,0.0,0.5959336073546484,0.18272759070240707,-0.4132060166522413,0.0,0.0,0.0,302092.49788208713,86848.25590638812
754,-96864.78656529821,Bike Lane,Bike Lane,NA,Reinstall,NA,2013-09-28 05:00:00+00:00,0.525712914929983,0.19858002013812345,-0.3271328947918595,0.0,0.0022825289671048674,0.0022825289671048674,0.3778561576059252,0.12325656422366284,-0.2545995933822624,0.0,0.004565057934209735,0.004565057934209735,165813.13907463494,68948.35250933672
755,-341978.0325586184,Bike Lane,Bike Lane - Buffered,Buffered,Lane Conversion,NA,2013-08-30 05:00:00+00:00,0.6189446116913044,0.17394075629690614,-0.4450038553943983,0.0,0.0035498113529980843,0.0035498113529980843,0.5064092277474309,0.11004415194294061,-0.3963650758044903,0.0,0.0035498113529980843,0.0035498113529980843,421163.67440994666,79185.64185132827
756,NA,Bike Lane,Bike Lane,NA,NA,NA,2013-11-29 06:00:00+00:00,0.7158255756981872,NA,NA,0.0,NA,NA,0.7158255756981872,NA,NA,0.0,NA,NA,166787.35913767762,NA
757,-79956.83732093402,Bike Lane,Bike Lane,NA,NA,NA,2013-10-08 05:00:00+00:00,0.5499421934234936,0.17330927261555637,-0.3766329208079372,0.0,0.0,0.0,0.34044040545263893,0.155185427113276,-0.18525497833936294,0.0,0.0,0.0,139423.43989460383,59466.6025736698
758,NA,Signal,Signal - Traffic,Traffic,Modification,NA,2020-07-29 05:00:00+00:00,0.1689245177576937,NA,NA,0.0,NA,NA,0.08446225887884685,NA,NA,0.0,NA,NA,34756.21952864548,NA
759,49453.1756156644,Bike Lane,Bike Lane - Protected Two-Way,Protected Two-Way,Parking Mod,NA,2020-07-29 05:00:00+00:00,0.20231167025824473,0.5709739552801273,0.3686622850218826,0.0,0.0,0.0,0.13879521564228417,0.24470312369148314,0.10590790804919897,0.0,0.0,0.0,67188.6466772759,116641.8222929403
760,NA,Intersection,Intersection - Improvement,Improvement,NA,NA,2020-07-29 05:00:00+00:00,0.20239848905348806,NA,NA,0.0,NA,NA,0.12143909343209283,NA,NA,0.0,NA,NA,129089.75631831468,NA
762,-981050.5401800004,Transit,Transit - Bus Stop - Enhanced,Bus Stop - Enhanced,NA,NA,2020-07-29 05:00:00+00:00,0.8278402115402775,0.3971007927519819,-0.43073941878829564,0.0,0.0,0.0,0.41392010577013877,0.0,-0.41392010577013877,0.0,0.0,0.0,1021554.8210407025,40504.28086070215
763,-104331.19326819605,Trail,Trail - Shared Use Path (Paved),Shared Use Path (Paved),NA,NA,2016-01-11 06:00:00+00:00,0.3429845840832616,0.26192357491451146,-0.08106100916875014,0.0,0.0,0.0,0.212323790146781,0.1649148434646924,-0.04740894668208859,0.0,0.0,0.0,193132.98603736042,88801.79276916437
764,18028.215456081583,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2018-09-11 05:00:00+00:00,0.2041584638590117,0.33438303968398614,0.13022457582497443,0.0,0.0,0.0,0.2041584638590117,0.2600756975319892,0.05591723367297752,0.0,0.0,0.0,71623.5928503027,89651.80830638428
766,-79539.5171395122,Pavement Marking,Pavement Marking - Sharrows,Sharrows,NA,NA,2015-06-26 05:00:00+00:00,0.38898362235121553,0.22144310118649901,-0.16754052116471652,0.0,0.0006091969771292958,0.0006091969771292958,0.32891273383621766,0.1672245702219917,-0.16168816361422597,0.0,0.0006091969771292958,0.0006091969771292958,158742.73912853477,79203.22198902257
767,-88710.23547548689,Bike Lane,Bike Lane,NA,NA,NA,2014-06-03 05:00:00+00:00,0.5266446380294383,0.21208702021101808,-0.3145576178184202,0.0,0.0,0.0,0.4388705316911986,0.12532414830651067,-0.31354638338468793,0.0,0.0,0.0,138068.6692700511,49358.433794564204
768,-89800.07188247815,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2014-07-09 05:00:00+00:00,0.4832225662222284,0.22014112941123395,-0.2630814368109945,0.0,0.001318210355755892,0.001318210355755892,0.4129356474989952,0.16082166340221882,-0.2521139840967764,0.0,0.001318210355755892,0.001318210355755892,173125.46668016384,83325.39479768569
769,-330634.53793689504,Bike Lane,Bike Lane,NA,Reinstall,NA,2014-09-11 05:00:00+00:00,0.7009996001599361,0.22771970561376095,-0.47327989454617514,0.11683326669332268,0.0,-0.11683326669332268,0.11683326669332268,0.14013520345462213,0.02330193676129945,0.11683326669332268,0.0,-0.11683326669332268,411369.9320271892,80735.39409029417
770,-43816.35900699991,Bike Lane,Bike Lane - Buffered,Buffered,Parking Mod,NA,2014-09-17 05:00:00+00:00,0.4093774809695045,0.23425975414216998,-0.1751177268273345,0.0,0.0,0.0,0.3411479008079204,0.19033605024051312,-0.15081185056740729,0.0,0.0,0.0,103845.42100593097,60029.06199893106
771,6142.330069100208,Bike Lane,Bike Lane - Buffered,Buffered,Lane Conversion,NA,2014-09-17 05:00:00+00:00,0.4250851649350807,0.21963693508508364,-0.20544822984999705,0.0,0.004392738701701673,0.004392738701701673,0.30552996229708923,0.14935311585785688,-0.15617684643923235,0.0,0.004392738701701673,0.004392738701701673,115224.64752021531,121366.97758931552
772,86648.86450311274,Bike Lane,Bike Lane,NA,NA,NA,2015-01-08 06:00:00+00:00,0.32949932341001353,0.21565848906208485,-0.11384083434792869,0.0,0.010782924453104243,0.010782924453104243,0.10983310780333785,0.17252679124966788,0.06269368344633003,0.0,0.010782924453104243,0.010782924453104243,69002.649977447,155651.51448055974
773,-100980.7909598801,Bike Lane,Bike Lane,NA,NA,NA,2013-10-16 05:00:00+00:00,0.5783771657803407,0.19071326759272453,-0.38766389818761615,0.0,0.0,0.0,0.4048640160462385,0.11073673602158197,-0.29412728002465655,0.0,0.0,0.0,141528.89246644938,40548.10150656927
774,-68487.70145704137,Bike Lane,Bike Lane,NA,Lane Conversion,NA,2014-07-30 05:00:00+00:00,0.3912985254512179,0.22171570720588696,-0.16958281824533095,0.0,0.0,0.0,0.4782537533292663,0.07825260254325422,-0.40000115078601206,0.0,0.0,0.0,135824.06594551163,67336.36448847025
775,-146563.53296119452,Bike Lane,Bike Lane,NA,NA,NA,2014-12-15 06:00:00+00:00,0.39755874749752185,0.2093390698881217,-0.18821967760940014,0.0,0.0,0.0,0.43305506423837203,0.13955937992541448,-0.2934956843129576,0.0,0.0,0.0,228688.57023460127,82125.03727340674
776,-107720.2101958857,Bike Lane,Bike Lane,NA,Parking Mod,NA,2014-10-08 05:00:00+00:00,0.43780343873133365,0.23236826898098323,-0.20543516975035042,0.0,0.0,0.0,0.43780343873133365,0.14251920497500303,-0.2952842337563306,0.0,0.0,0.0,166180.96842791466,58460.758232028966
777,-26471.064694817338,Bike Lane,Bike Lane - Buffered,Buffered,Lane Conversion,NA,2016-10-26 05:00:00+00:00,0.32142041207745137,0.26154138473062116,-0.059879027346830205,0.0,0.0,0.0,0.22252182374592785,0.15141869642299122,-0.07110312732293664,0.0,0.0,0.0,82110.55296224738,55639.488267430046
778,-148502.1015363025,Bike Lane,Bike Lane,NA,Lane Conversion,NA,2014-09-08 05:00:00+00:00,0.42763399902697186,0.21867883204077043,-0.20895516698620142,0.0,0.0,0.0,0.48927493582365245,0.1634783501664012,-0.3257965856572512,0.0,0.0,0.0,232559.6968582266,84057.5953219241
779,-76044.54124029144,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2015-01-08 06:00:00+00:00,0.36565556867652504,0.21757585690788517,-0.14807971176863988,0.0025750392160318663,0.0036465227414729357,0.0010714835254410694,0.4223064314292261,0.21392933416641222,-0.20837709726281387,0.0025750392160318663,0.0036465227414729357,0.0010714835254410694,191624.11830022736,115579.57705993592
780,-64342.227749871134,Bike Lane,Bike Lane,NA,NA,NA,2014-09-29 05:00:00+00:00,0.4114780598429263,0.2303127274015448,-0.1811653324413815,0.0,0.0,0.0,0.3568286300200376,0.1902020838653207,-0.16662654615471692,0.0,0.0,0.0,145026.72806057637,80684.50031070523
781,-54000.6141658021,Bike Lane,Bike Lane,NA,Parking Mod,NA,2014-08-25 05:00:00+00:00,0.3911384780135198,0.19121331672716793,-0.19992516128635188,0.0,0.0,0.0,0.2444615487584499,0.09096555844302164,-0.15349599031542827,0.0,0.0,0.0,108834.2815072619,54833.6673414598
782,-45465.17938269273,Bike Lane,Bike Lane,NA,Reinstall,NA,2014-08-25 05:00:00+00:00,0.3888725334021608,0.20989403897543724,-0.1789784944267236,0.0,0.0,0.0,0.24746433943773868,0.10006576276735961,-0.1473985766703791,0.0,0.0,0.0,90563.11022208958,45097.93083939685
783,-35353.76064237846,Bike Lane,Bike Lane - Buffered,Buffered,Parking Mod,NA,2014-06-20 05:00:00+00:00,0.4762008235460284,0.2105709870364884,-0.26562983650954,0.0,0.0,0.0,0.19048032941841136,0.09943629943389731,-0.09104402998451405,0.0,0.0,0.0,85668.5281559305,50314.76751355204
785,-32345.419230401465,Neighborhood Bikeway,Neighborhood Bikeway,NA,NA,NA,2015-01-08 06:00:00+00:00,0.3511937532470554,0.22755237131064557,-0.1236413819364098,0.0,0.0,0.0,0.2605631072478153,0.13815679686717766,-0.12240631038063762,0.0,0.0,0.0,95377.4260834503,63032.00685304883
786,-39574.35377012928,Bike Lane,Bike Lane,NA,Parking Mod,NA,2014-04-04 05:00:00+00:00,0.3945541978658246,0.21158905738793082,-0.18296514047789375,0.0,0.004808842213362064,0.004808842213362064,0.22095035080486178,0.12983873976077573,-0.09111161104408605,0.0,0.004808842213362064,0.004808842213362064,126999.10520905162,87424.75143892234
787,-36650.0818421685,Roadway,Roadway - Shoulder,Shoulder,NA,NA,2014-08-18 05:00:00+00:00,0.47519650779611694,0.18144745032325324,-0.29374905747286373,0.0,0.0,0.0,0.27511376767143614,0.1363362057677483,-0.13877756190368784,0.0,0.0,0.0,101729.56818214241,65079.486339973904
788,-72458.69105165699,Bike Lane,Bike Lane,NA,Parking Mod,NA,2014-12-17 06:00:00+00:00,0.41669722527808334,0.21248167825305067,-0.20421554702503267,0.0,0.0,0.0,0.21521724822054855,0.1330320072540839,-0.08218524096646465,0.0,0.0,0.0,134094.08291256474,61635.391860907745
789,-75966.92682587219,Bike Lane,Bike Lane,NA,NA,NA,2014-05-26 05:00:00+00:00,0.6165991223751063,0.185897571837557,-0.43070155053754927,0.0,0.0,0.0,0.2845842103269721,0.12674834443469796,-0.15783586589227416,0.0,0.0,0.0,129201.23148844534,53234.304662573144
790,-189608.15823895164,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2014-07-24 05:00:00+00:00,0.4259268257130363,0.18864073043638657,-0.23728609527664973,0.017746951071376513,0.0014971486542570361,-0.016249802417119475,0.49691462999854236,0.13923482484590438,-0.357679805152638,0.017746951071376513,0.0014971486542570361,-0.016249802417119475,267943.46727564256,78335.3090366909
791,-72522.38101003066,Bike Lane,Bike Lane,NA,Parking Mod,NA,2014-10-27 05:00:00+00:00,0.47002099375961526,0.19416499325845452,-0.27585600050116077,0.0,0.0,0.0,0.43386553270118333,0.16111563270382395,-0.2727498999973594,0.0,0.0,0.0,131515.4896000462,58993.10859001554
792,-92165.7714417797,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2014-08-11 05:00:00+00:00,0.4472257804754623,0.23377227894798513,-0.21345350152747716,0.0,0.0007871120503299163,0.0007871120503299163,0.4442039846614389,0.19441667643148933,-0.24978730822994957,0.0,0.0007871120503299163,0.0007871120503299163,184349.18632821817,92183.41488643848
793,-148044.87324970713,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2014-12-08 06:00:00+00:00,0.4482640124691646,0.20656405229374228,-0.2416999601754223,0.0,0.0,0.0,0.41240289147163145,0.16066092956179956,-0.2517419619098319,0.0,0.0,0.0,200929.86094917834,52884.98769947122
794,-71483.6153938539,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,2014-12-08 06:00:00+00:00,0.39768156267687477,0.23315260756593081,-0.16452895511094395,0.0,0.0009963786648116701,0.0009963786648116701,0.3819005482849353,0.18931194631421733,-0.19258860197071798,0.0,0.0009963786648116701,0.0009963786648116701,161625.9931993657,90142.3778055118
795,-118970.5639279708,Bike Lane,Bike Lane,NA,Parking Mod,NA,2014-11-12 06:00:00+00:00,0.6054703688354744,0.2230096600449203,-0.38246070879055416,0.0,0.0,0.0,0.3027351844177372,0.09557556859068013,-0.2071596158270571,0.0,0.0,0.0,163174.26440116036,44203.70047318956
796,-120742.9806590113,Bike Lane,Bike Lane - Buffered,Buffered,Parking Mod,NA,2014-11-12 06:00:00+00:00,0.5287436318588012,0.24622212235267682,-0.2825215095061244,0.0,0.0,0.0,0.2847081094624314,0.06839503398685468,-0.21631307547557674,0.0,0.0,0.0,221543.58174883772,100800.60108982642
797,-110771.00516294481,Bike Lane,Bike Lane,NA,Lane Conversion,NA,2014-06-02 05:00:00+00:00,0.6574467127664362,0.21564752478495108,-0.4417991879814851,0.0,0.0,0.0,0.42734036329818353,0.09584334434886715,-0.3314970189493164,0.0,0.0,0.0,180041.78229108854,69270.77712814373
798,-68826.11374650557,Trail,Trail - Shared Use Path (Paved),Shared Use Path (Paved),NA,NA,2013-12-03 06:00:00+00:00,0.2954499494438827,0.147859528387815,-0.1475904210560677,0.0,0.0,0.0,0.2954499494438827,0.0,-0.2954499494438827,0.0,0.0,0.0,83907.78564206269,15081.67189555713
